1,1
1,2
1,3
1,5
1,6
1,7
1,8
1,9
1,11
1,12
1,13
1,14
1,15
1,17
1,19
1,20
1,21
1,22
1,23
1,24
1,26
1,29
1,30
1,31
1,32
1,34
1,35
1,36
1,37
1,38
1,39
1,40
1,41
1,43
1,44
1,47
1,48
1,49
1,50
1,52
1,53
1,54
1,55
1,57
1,58
1,60
1,62
1,63
1,64
1,67
1,68
1,69
1,71
1,73
1,74
1,75
1,76
1,77
1,80
1,81
1,82
1,83
1,84
1,87
1,88
1,90
1,91
1,92
1,93
1,94
1,95
1,96
1,97
1,98
1,99
1,100
1,101
1,102
1,103
1,104
1,105
1,106
1,107
1,108
1,109
1,110
1,111
1,112
1,113
1,115
1,116
1,117
1,118
1,119
1,120
1,121
1,122
1,124
1,129
1,130
1,132
1,133
1,134
1,135
1,136
1,138
1,140
1,141
1,142
1,143
1,144
1,145
1,147
1,148
1,149
1,150
1,151
1,158
1,159
1,161
1,162
1,163
1,164
1,165
1,167
1,168
1,169
1,174
1,175
1,176
1,178
1,179
1,180
1,181
1,182
1,184
1,186
1,187
1,188
1,190
1,192
1,193
1,194
1,196
1,197
1,198
1,200
1,201
1,202
1,203
1,205
1,208
1,210
1,211
1,212
1,213
1,215
1,216
1,218
1,220
1,222
1,224
1,226
1,228
1,230
1,231
1,232
1,242
1,243
1,245
1,246
1,247
1,249
1,250
1,253
1,255
1,260
1,261
1,262
1,263
1,265
1,266
1,267
1,269
1,270
1,271
1,273
1,274
1,278
1,279
1,281
1,282
1,285
1,286
1,291
1,292
1,293
1,295
1,298
1,299
1,301
1,303
1,304
1,305
1,306
1,307
1,309
1,310
1,311
1,312
1,315
1,316
1,318
1,320
1,321
1,322
1,323
1,325
1,326
1,328
1,329
1,331
1,333
1,334
1,335
1,336
1,338
1,339
1,340
1,341
1,343
1,344
1,346
1,347
1,349
1,353
1,355
1,356
1,357
1,358
1,359
1,360
1,361
1,362
1,366
1,367
1,369
1,370
1,372
1,373
1,374
1,375
1,376
1,377
1,381
1,383
1,386
1,387
1,388
1,389
1,391
1,392
1,393
1,395
1,398
1,400
2,10
2,18
2,27
2,28
2,33
2,51
2,56
2,59
2,65
2,66
2,70
2,72
2,78
2,79
2,86
2,89
2,114
2,123
2,125
2,126
2,127
2,128
2,131
2,137
2,139
2,152
2,153
2,154
2,155
2,157
2,160
2,166
2,170
2,172
2,183
2,185
2,189
2,191
2,195
2,199
2,204
2,206
2,207
2,214
2,219
2,221
2,225
2,227
2,229
2,233
2,236
2,238
2,241
2,244
2,248
2,254
2,256
2,257
2,258
2,259
2,264
2,272
2,275
2,277
2,280
2,284
2,287
2,289
2,290
2,294
2,296
2,300
2,302
2,308
2,313
2,314
2,317
2,319
2,324
2,330
2,332
2,337
2,345
2,348
2,350
2,352
2,354
2,371
2,378
2,379
2,380
2,390
2,394
2,396
2,397
2,401
3,1
3,3
3,5
3,7
3,8
3,9
3,12
3,15
3,17
3,21
3,22
3,23
3,24
3,26
3,30
3,31
3,32
3,34
3,36
3,37
3,38
3,41
3,43
3,47
3,49
3,50
3,52
3,54
3,55
3,57
3,60
3,62
3,63
3,64
3,68
3,69
3,71
3,74
3,76
3,77
3,88
3,91
3,95
3,96
3,97
3,99
3,100
3,102
3,104
3,105
3,107
3,109
3,110
3,111
3,113
3,116
3,120
3,121
3,124
3,129
3,132
3,133
3,136
3,140
3,141
3,143
3,144
3,147
3,149
3,150
3,151
3,158
3,164
3,165
3,168
3,169
3,174
3,175
3,178
3,179
3,180
3,182
3,186
3,188
3,190
3,192
3,197
3,200
3,201
3,202
3,203
3,205
3,208
3,210
3,211
3,212
3,213
3,215
3,220
3,222
3,224
3,226
3,230
3,242
3,245
3,249
3,250
3,255
3,260
3,261
3,262
3,263
3,266
3,269
3,270
3,271
3,273
3,274
3,278
3,279
3,282
3,286
3,291
3,292
3,293
3,295
3,298
3,301
3,303
3,304
3,305
3,306
3,307
3,309
3,310
3,311
3,315
3,320
3,321
3,322
3,323
3,325
3,326
3,328
3,329
3,331
3,334
3,335
3,336
3,338
3,339
3,340
3,344
3,349
3,357
3,359
3,360
3,361
3,362
3,366
3,369
3,370
3,372
3,374
3,376
3,377
3,381
3,383
3,389
3,391
3,393
3,395
4,3
4,5
4,7
4,8
4,9
4,12
4,21
4,23
4,24
4,30
4,31
4,32
4,34
4,37
4,41
4,43
4,47
4,49
4,50
4,52
4,54
4,60
4,62
4,63
4,64
4,71
4,74
4,77
4,88
4,91
4,95
4,96
4,97
4,99
4,102
4,104
4,107
4,110
4,116
4,120
4,124
4,132
4,133
4,141
4,143
4,144
4,147
4,149
4,150
4,151
4,158
4,165
4,169
4,174
4,175
4,178
4,182
4,190
4,197
4,200
4,201
4,202
4,203
4,205
4,208
4,210
4,212
4,213
4,220
4,224
4,226
4,242
4,245
4,255
4,261
4,262
4,270
4,271
4,273
4,274
4,282
4,292
4,293
4,295
4,298
4,301
4,304
4,305
4,306
4,307
4,309
4,310
4,315
4,320
4,322
4,325
4,326
4,328
4,329
4,331
4,334
4,335
4,336
4,338
4,340
4,344
4,349
4,357
4,359
4,361
4,370
4,372
4,374
4,376
4,377
4,389
4,395
5,3
5,9
5,12
5,21
5,23
5,24
5,30
5,31
5,32
5,37
5,41
5,47
5,49
5,50
5,54
5,62
5,63
5,64
5,71
5,74
5,88
5,95
5,96
5,97
5,99
5,102
5,104
5,107
5,110
5,116
5,120
5,124
5,132
5,133
5,141
5,151
5,158
5,165
5,169
5,174
5,175
5,178
5,182
5,197
5,200
5,201
5,203
5,205
5,210
5,212
5,213
5,220
5,224
5,226
5,242
5,245
5,273
5,274
5,282
5,293
5,301
5,304
5,305
5,307
5,310
5,315
5,320
5,322
5,325
5,328
5,329
5,334
5,335
5,338
5,340
5,344
5,359
5,361
5,370
5,372
5,374
5,376
5,377
5,389
5,395
6,2
6,6
6,11
6,13
6,14
6,20
6,29
6,39
6,40
6,48
6,58
6,67
6,73
6,80
6,84
6,87
6,90
6,92
6,93
6,94
6,101
6,106
6,112
6,115
6,117
6,122
6,134
6,142
6,148
6,159
6,162
6,163
6,184
6,187
6,194
6,196
6,198
6,216
6,218
6,228
6,231
6,232
6,243
6,247
6,253
6,265
6,267
6,281
6,285
6,299
6,341
6,343
6,353
6,355
6,356
6,358
6,367
6,373
6,386
6,387
6,388
7,2
7,11
7,13
7,14
7,20
7,48
7,58
7,67
7,84
7,87
7,92
7,94
7,112
7,115
7,134
7,142
7,162
7,184
7,187
7,196
7,198
7,216
7,231
7,232
7,243
7,247
7,253
7,341
7,353
7,355
7,358
7,373
7,386
7,388
8,1
8,17
8,22
8,26
8,38
8,55
8,57
8,68
8,69
8,100
8,111
8,113
8,121
8,136
8,140
8,164
8,180
8,186
8,188
8,230
8,260
8,263
8,279
8,286
8,291
8,303
8,311
8,323
8,339
8,360
8,366
8,383
8,391
8,393
9,35
9,44
9,75
9,81
9,82
9,83
9,98
9,118
9,119
9,135
9,145
9,161
9,181
9,312
9,316
9,318
9,333
9,375
9,392
9,398
9,400
10,53
10,103
10,130
10,138
10,167
10,176
10,193
11,18
11,27
11,33
11,51
11,56
11,59
11,65
11,66
11,70
11,72
11,78
11,86
11,89
11,114
11,125
11,126
11,127
11,128
11,131
11,139
11,152
11,154
11,157
11,160
11,166
11,172
11,183
11,189
11,191
11,195
11,199
11,221
11,225
11,227
11,229
11,233
11,241
11,248
11,256
11,257
11,258
11,264
11,272
11,275
11,277
11,280
11,287
11,290
11,296
11,302
11,308
11,330
11,332
11,337
11,352
11,354
11,371
11,378
11,379
11,390
11,394
11,396
11,397
11,401
12,1
12,17
12,22
12,57
12,68
12,100
12,111
12,121
12,136
12,140
12,164
12,180
12,186
12,260
12,279
12,303
12,311
12,323
12,339
12,366
12,383
12,391
12,393
13,10
13,79
13,123
13,170
13,185
13,207
13,219
13,238
13,244
13,254
13,284
13,289
13,294
13,313
13,314
13,319
13,348
13,350
14,15
14,36
14,76
14,105
14,109
14,192
14,211
14,215
14,249
14,250
14,269
14,278
14,321
14,362
14,381
15,28
15,153
15,155
15,206
15,259
15,300
15,317
15,324
15,345
15,380
16,12
16,21
16,23
16,32
16,37
16,47
16,54
16,63
16,64
16,71
16,74
16,95
16,96
16,97
16,102
16,107
16,110
16,116
16,124
16,132
16,133
16,151
16,165
16,169
16,174
16,175
16,178
16,182
16,200
16,201
16,203
16,205
16,210
16,212
16,213
16,220
16,224
16,226
16,274
16,282
16,293
16,301
16,304
16,305
16,307
16,310
16,315
16,320
16,322
16,325
16,334
16,335
16,340
16,361
16,370
16,372
16,374
16,376
16,389
16,395
17,10
17,123
17,170
17,238
17,284
17,289
17,314
17,319
17,348
17,350
18,53
18,103
18,130
18,193
18,15
18,36
18,76
18,105
18,109
18,215
18,250
18,278
18,321
18,362
18,381
19,27
19,33
19,51
19,56
19,59
19,65
19,66
19,86
19,114
19,125
19,126
19,127
19,128
19,139
19,152
19,154
19,160
19,172
19,183
19,189
19,195
19,199
19,225
19,227
19,229
19,233
19,241
19,248
19,256
19,257
19,264
19,272
19,275
19,277
19,280
19,287
19,296
19,308
19,330
19,332
19,337
19,352
19,354
19,371
19,378
19,390
19,396
20,4
20,16
20,25
20,42
20,45
20,85
20,146
20,177
20,209
20,217
20,237
20,239
20,240
20,252
20,268
20,276
20,288
20,327
20,351
20,364
20,368
20,382
20,384
20,385
21,44
21,83
21,118
21,119
21,145
21,181
21,318
21,333
21,375
21,392
22,79
22,185
22,219
23,3
23,9
23,24
23,30
23,41
23,49
23,50
23,88
23,99
23,104
23,120
23,141
23,158
23,197
23,242
23,273
23,328
23,329
23,338
23,359
23,377
24,70
24,131
24,166
24,191
24,290
24,302
24,379
24,394
24,397
24,401
25,57
25,68
25,100
25,121
25,136
25,140
25,180
25,279
25,311
25,323
25,339
25,366
25,383
25,393
25,3
25,9
25,24
25,30
25,49
25,88
25,104
25,120
25,141
25,158
25,273
25,328
25,338
25,359
25,377
26,168
26,179
26,266
26,369
27,1
27,17
27,22
27,111
27,164
27,186
27,260
27,303
27,391
27,41
27,50
27,99
27,197
27,329
28,347
29,138
29,176
29,192
29,249
29,269
30,70
30,131
30,166
30,302
31,46
31,156
31,223
31,283
31,297
31,342
31,363
31,365
31,399
32,222
33,129
34,207
34,244
34,254
34,313
35,19
35,246
35,346
37,46
37,283
37,297
37,399
38,18
38,78
38,221
38,258
39,108
40,10
40,123
40,170
40,238
40,284
40,289
40,314
40,319
40,348
41,191
41,290
41,394
41,397
41,401
42,347
42,70
42,302
43,35
43,98
43,135
43,161
43,312
43,316
43,398
44,81
44,400
46,347
46,302
47,350
48,131
48,166
49,176
49,192
49,269
51,176
51,192
51,269
52,57
52,68
52,100
52,121
52,140
52,180
52,279
52,366
52,383
52,393
52,3
52,30
52,49
52,88
52,120
52,141
52,273
52,328
52,338
52,359
52,377
53,5
53,7
53,8
53,77
53,144
53,147
53,190
53,202
53,208
53,262
53,270
53,271
53,292
53,298
53,306
53,309
53,326
53,331
53,336
53,349
53,357
54,167
55,12
55,21
55,23
55,37
55,47
55,54
55,63
55,71
55,74
55,95
55,97
55,102
55,110
55,124
55,132
55,133
55,174
55,175
55,182
55,200
55,201
55,205
55,210
55,212
55,213
55,220
55,224
55,226
55,274
55,282
55,293
55,301
55,305
55,310
55,315
55,322
55,335
55,340
55,361
55,376
55,395
56,16
56,25
56,42
56,146
56,177
56,209
56,217
56,237
56,239
56,240
56,268
56,288
56,351
56,364
56,368
56,382
56,384
57,191
57,290
57,394
57,397
57,401
58,179
58,266
59,6
59,29
59,39
59,73
59,93
59,106
59,122
59,159
59,194
59,228
59,285
59,299
59,343
59,367
59,387
59,221
59,258
60,75
60,82
61,72
61,89
61,157
62,379
63,52
63,60
63,91
63,143
63,149
63,150
63,255
63,261
63,295
64,211
65,168
66,123
66,170
66,238
66,284
66,314
66,319
66,348
66,12
66,21
66,23
66,47
66,54
66,71
66,74
66,124
66,133
66,175
66,182
66,200
66,201
66,205
66,210
66,212
66,224
66,226
66,274
66,282
66,301
66,315
66,335
66,376
66,395
67,123
67,170
67,238
67,284
67,314
67,319
67,348
67,12
67,21
67,23
67,54
67,124
67,133
67,175
67,182
67,201
67,210
67,212
67,224
67,226
67,274
67,282
67,301
67,335
67,376
67,395
68,40
68,80
68,90
68,101
68,117
68,163
68,218
68,265
68,281
68,356
68,78
69,16
69,42
69,146
69,209
69,217
69,237
69,239
69,240
69,268
69,351
69,384
70,138
70,249
70,57
70,68
70,121
70,140
70,180
70,279
70,366
70,383
70,393
70,3
70,30
70,49
70,88
70,120
70,141
70,273
70,328
70,359
70,377
71,347
71,302
72,156
72,223
72,342
72,363
72,365
72,192
72,269
73,72
73,89
74,16
74,42
74,209
74,217
74,237
74,239
74,351
74,384
75,38
75,69
75,113
75,188
75,230
75,263
75,286
75,360
76,222
78,46
79,37
79,97
79,102
79,110
79,220
79,293
79,310
79,322
79,340
80,294
80,167
81,100
83,70
84,191
84,290
84,394
84,397
84,100
85,176
86,34
88,2
